Month,Year,Amount,Description,Category,Classify,Expense type,Old Classification,Match Type
11,2023,150000.0,"Thanh toán tiền đánh thêm chìa khoá cửa cho phòng khám chia cho bảo vệ, tạp vụ, A Hiền",3. Chi phí quản lý doanh nghiệp,Hành chính,Biến phí,Mua đồ hành chính,exact_match
11,2023,155000.0,Thanh toán tiền mua 2 giỏ mây cho nhân viên xách đồ ăn vào phòng khám,3. Chi phí quản lý doanh nghiệp,Hành chính,Biến phí,Mua đồ hành chính,exact_match
11,2023,52000.0,Thanh toán tiền mua móc chìa khoá có thẻ tên để ghi chú cho Như note chìa khoá từng phòng nha khoa mới,3. Chi phí quản lý doanh nghiệp,Hành chính,Biến phí,Mua đồ hành chính,exact_match
11,2023,183333.0,Thanh toán tiền in lại Sơ đồ chống sốc thuốc tê do bên thẩm định báo mình cập nhật công văn mới (15 form tấm A2),3. Chi phí quản lý doanh nghiệp,Hành chính,Biến phí,Mua đồ hành chính,exact_match
11,2023,50000.0,"Thanh toán tiền giấy phép kinh doanh 3 công ty (mỗi cty 10 bản) (5k/ tờ - 30 tờ) (cho A Quang nộp lên quận 2 bộ, để làm giấy phép phòng khám + làm chuyển quận BHXH, …..)",3. Chi phí quản lý doanh nghiệp,Hành chính,Biến phí,Mua đồ hành chính,exact_match
11,2023,150000.0,Thanh toán tiền làm hồ sơ chuyển quận và đky BHXH ban đầu cho 3 cty (mỗi công ty 150k),3. Chi phí quản lý doanh nghiệp,Hành chính,Biến phí,Mua đồ hành chính,exact_match
11,2023,100000.0,"Hỗ trợ A Chung bảo vệ 100k, lắp ghế họp, lắp bàn A Vinh",3. Chi phí quản lý doanh nghiệp,Hành chính,Biến phí,Mua đồ hành chính,exact_match
11,2023,300000.0,Thanh toán tiền bồi dưỡng cho người của công trình A Chinh hỗ trợ chuyển sâm qua VP và chuyển máy X Quang từ lầu 7 lên xe tải chuyển qua Kỳ Đồng,3. Chi phí quản lý doanh nghiệp,Hành chính,Biến phí,Mua đồ hành chính,exact_match
11,2023,1500000.0,khách xem PT,3. Chi phí quản lý doanh nghiệp,Hành chính,Biến phí,Mua đồ hành chính,exact_match
11,2023,3714024.0,phí cà thẻ t11,3. Chi phí quản lý doanh nghiệp,Hành chính,Biến phí,Mua đồ hành chính,exact_match
11,2023,245000000.0,Marketing,2. Chi phí bán hàng,Marketing chạy quảng cáo,Biến phí,Marketing chạy Quảng cáo,exact_match
11,2023,82120833.0,61A + Số 5 kỳ Đồng (17-30/11),3. Chi phí quản lý doanh nghiệp,Thuê mặt bằng,Định phí,Chi phí Mặt bằng,exact_match
11,2023,5162333.0,Điện 61A,3. Chi phí quản lý doanh nghiệp,"Điện, nước, wifi",Biến phí,Điện + Nước,exact_match
11,2023,3633333.0,Nước 61A,3. Chi phí quản lý doanh nghiệp,"Điện, nước, wifi",Biến phí,Điện + Nước,exact_match
11,2023,16251000.0,"BH NV (5,258,400)",4. Chi phí nhân sự,Bảo hiểm,Định phí,Bảo hiểm,exact_match
11,2023,22000000.0,bằng BS Huân,3. Chi phí quản lý doanh nghiệp,Thuê bằng bác sĩ,Định phí,Thuê bằng,exact_match
11,2023,167325000.0,lương BS,4. Chi phí nhân sự,Lương cố định bộ phận văn phòng,Định phí,Lương,exact_match
11,2023,357536398.0,% BS nhận,4. Chi phí nhân sự,Thưởng KPI,Biến phí,KPI,exact_match
11,2023,187540032.0,lương các bp khác,4. Chi phí nhân sự,Lương cố định bộ phận văn phòng,Định phí,Lương,exact_match
11,2023,53965701.0,% lương các bp khác,4. Chi phí nhân sự,Thưởng KPI,Biến phí,KPI,exact_match
11,2023,6900000.0,Mc sứ,1. Giá vốn hàng bán,Vật tư tiêu hao,Biến phí,Tiền vật liệu,exact_match
11,2023,2400000.0,vật tư Teennie,1. Giá vốn hàng bán,Vật tư tiêu hao,Biến phí,Tiền vật liệu,exact_match
11,2023,17800000.0,thun chuỗi,1. Giá vốn hàng bán,Vật tư tiêu hao,Biến phí,Tiền vật liệu,exact_match
11,2023,3680000.0,keo gắn mc,1. Giá vốn hàng bán,Vật tư tiêu hao,Biến phí,Tiền vật liệu,exact_match
11,2023,4540000.0,"mắc cài r7, torque chỉnh răng, túi turbo nâng khớp",1. Giá vốn hàng bán,Vật tư tiêu hao,Biến phí,Tiền vật liệu,exact_match
11,2023,5400000.0,mua vít,1. Giá vốn hàng bán,Vật tư tiêu hao,Biến phí,Tiền vật liệu,exact_match
11,2023,24969500.0,Thanh Ngọc vật liệu t10,1. Giá vốn hàng bán,Vật tư tiêu hao,Biến phí,Tiền vật liệu,exact_match
11,2023,8540000.0,keo gắn mc+hộp đựng mẫu,1. Giá vốn hàng bán,Vật tư tiêu hao,Biến phí,Tiền vật liệu,exact_match
11,2023,41181611.0,Niềng invy kol noway,1. Giá vốn hàng bán,Vật tư tiêu hao,Biến phí,Tiền vật liệu,exact_match
11,2023,5432000.0,bảng kính+ghé phòng họp,6. Chi phí khác,Mua sắm tài sản,Biến phí,Mua sắm tài sản,exact_match
11,2023,12490000.0,bàn làm việc+2 tủ giày+bàn phòng họp,6. Chi phí khác,Mua sắm tài sản,Biến phí,Mua sắm tài sản,exact_match
11,2023,3600000.0,mua hộc cá nhân+tủ phòng vô trùng,6. Chi phí khác,Mua sắm tài sản,Biến phí,Mua sắm tài sản,exact_match
11,2023,5500000.0,tủ imp+tú cá nhân+tủ đứng phòng GĐ,6. Chi phí khác,Mua sắm tài sản,Biến phí,Mua sắm tài sản,exact_match
11,2023,1750000.0,đèn trám,6. Chi phí khác,Mua sắm tài sản,Biến phí,Mua sắm tài sản,exact_match
12,2023,0.0,Tổng hợp,3. Chi phí quản lý doanh nghiệp,Hành chính,Biến phí,Mua đồ hành chính,exact_match
12,2023,65000.0,mua silicon,3. Chi phí quản lý doanh nghiệp,Hành chính,Biến phí,Mua đồ hành chính,exact_match
12,2023,543000.0,hộp mica,3. Chi phí quản lý doanh nghiệp,Hành chính,Biến phí,Mua đồ hành chính,exact_match
12,2023,132000.0,cây giấy,3. Chi phí quản lý doanh nghiệp,Hành chính,Biến phí,Mua đồ hành chính,exact_match
12,2023,104000.0,thơm đốt nvs,3. Chi phí quản lý doanh nghiệp,Hành chính,Biến phí,Mua đồ hành chính,exact_match
12,2023,25000.0,hộp quẹt,3. Chi phí quản lý doanh nghiệp,Hành chính,Biến phí,Mua đồ hành chính,exact_match
12,2023,1000000.0,thưởng bv,3. Chi phí quản lý doanh nghiệp,Hành chính,Biến phí,Mua đồ hành chính,exact_match
12,2023,300000.0,đồ ăn sáng nghệ sĩ,3. Chi phí quản lý doanh nghiệp,Hành chính,Biến phí,Mua đồ hành chính,exact_match
12,2023,1000000.0,994 gth1532,3. Chi phí quản lý doanh nghiệp,Hành chính,Biến phí,Mua đồ hành chính,exact_match
12,2023,11000000.0,web,3. Chi phí quản lý doanh nghiệp,Hành chính,Biến phí,Mua đồ hành chính,exact_match
12,2023,2000000.0,pbi cho pccc,3. Chi phí quản lý doanh nghiệp,Hành chính,Biến phí,Mua đồ hành chính,exact_match
12,2023,1643333.0,thảm lót cầu thang,3. Chi phí quản lý doanh nghiệp,Hành chính,Biến phí,Mua đồ hành chính,exact_match
12,2023,530000.0,hotline teennie,3. Chi phí quản lý doanh nghiệp,Hành chính,Biến phí,Mua đồ hành chính,exact_match
12,2023,300000.0,giặt đồ BS t11,3. Chi phí quản lý doanh nghiệp,Hành chính,Biến phí,Mua đồ hành chính,exact_match
12,2023,30000.0,mua bàn chải pt rửa đồ,3. Chi phí quản lý doanh nghiệp,Hành chính,Biến phí,Mua đồ hành chính,exact_match
12,2023,150000.0,thay mực máy in,3. Chi phí quản lý doanh nghiệp,Hành chính,Biến phí,Mua đồ hành chính,exact_match
12,2023,150000.0,khăn lau dụng cụ cho pt,3. Chi phí quản lý doanh nghiệp,Hành chính,Biến phí,Mua đồ hành chính,exact_match
12,2023,1600000.0,khóa 4 phòng điều trị,3. Chi phí quản lý doanh nghiệp,Hành chính,Biến phí,Mua đồ hành chính,exact_match
12,2023,180000.0,mua trái cây+bánh tiếp đoàn,3. Chi phí quản lý doanh nghiệp,Hành chính,Biến phí,Mua đồ hành chính,exact_match
12,2023,13000000.0,pbi cho đoàn kiểm tra,3. Chi phí quản lý doanh nghiệp,Hành chính,Biến phí,Mua đồ hành chính,exact_match
12,2023,3766500.0,Nhậu tiếp phường,3. Chi phí quản lý doanh nghiệp,Hành chính,Biến phí,Mua đồ hành chính,exact_match
12,2023,1500000.0,thêm 1 p.bì cho đoàn thẩm định,3. Chi phí quản lý doanh nghiệp,Hành chính,Biến phí,Mua đồ hành chính,exact_match
12,2023,1000000.0,320 gth 1525,3. Chi phí quản lý doanh nghiệp,Hành chính,Biến phí,Mua đồ hành chính,exact_match
12,2023,1000000.0,1266 gth 1598,3. Chi phí quản lý doanh nghiệp,Hành chính,Biến phí,Mua đồ hành chính,exact_match
12,2023,4000000.0,đồng phục,3. Chi phí quản lý doanh nghiệp,Hành chính,Biến phí,Mua đồ hành chính,exact_match
12,2023,7500000.0,TN,3. Chi phí quản lý doanh nghiệp,Hành chính,Biến phí,Mua đồ hành chính,exact_match
12,2023,2200000.0,ổ cứng media,3. Chi phí quản lý doanh nghiệp,Hành chính,Biến phí,Mua đồ hành chính,exact_match
12,2023,648333.0,"in thư cảm ơn, cskh",3. Chi phí quản lý doanh nghiệp,Hành chính,Biến phí,Mua đồ hành chính,exact_match
12,2023,12900000.0,50 post sedding bộ tộc niềng răng,3. Chi phí quản lý doanh nghiệp,Hành chính,Biến phí,Mua đồ hành chính,exact_match
12,2023,360000.0,2 sim dt cho telesale,3. Chi phí quản lý doanh nghiệp,Hành chính,Biến phí,Mua đồ hành chính,exact_match
12,2023,300000.0,thơm xông phòng,3. Chi phí quản lý doanh nghiệp,Hành chính,Biến phí,Mua đồ hành chính,exact_match
12,2023,450000.0,kẹ sắt teennie,3. Chi phí quản lý doanh nghiệp,Hành chính,Biến phí,Mua đồ hành chính,exact_match
12,2023,491000.0,khăn lau đèn ghế nha,3. Chi phí quản lý doanh nghiệp,Hành chính,Biến phí,Mua đồ hành chính,exact_match
12,2023,186000.0,card Teennie,3. Chi phí quản lý doanh nghiệp,Hành chính,Biến phí,Mua đồ hành chính,exact_match
12,2023,3000000.0,chi tiền gth nv,3. Chi phí quản lý doanh nghiệp,Hành chính,Biến phí,Mua đồ hành chính,exact_match
12,2023,1000000.0,528 gth 1518,3. Chi phí quản lý doanh nghiệp,Hành chính,Biến phí,Mua đồ hành chính,exact_match
12,2023,31250000.0,50 TN tee,3. Chi phí quản lý doanh nghiệp,Hành chính,Biến phí,Mua đồ hành chính,exact_match
12,2023,1783333.0,quà tặng sếp,3. Chi phí quản lý doanh nghiệp,Hành chính,Biến phí,Mua đồ hành chính,exact_match
12,2023,1000000.0,xe quận,3. Chi phí quản lý doanh nghiệp,Hành chính,Biến phí,Mua đồ hành chính,exact_match
12,2023,600000.0,sửa lò hấp Tênnie,3. Chi phí quản lý doanh nghiệp,Hành chính,Biến phí,Mua đồ hành chính,exact_match
12,2023,1000000.0,1468 gth 1562,3. Chi phí quản lý doanh nghiệp,Hành chính,Biến phí,Mua đồ hành chính,exact_match
12,2023,155000.0,mua dù bv,3. Chi phí quản lý doanh nghiệp,Hành chính,Biến phí,Mua đồ hành chính,exact_match
12,2023,1000000.0,478 gth 1622,3. Chi phí quản lý doanh nghiệp,Hành chính,Biến phí,Mua đồ hành chính,exact_match
12,2023,1000000.0,1294 gth 1570,3. Chi phí quản lý doanh nghiệp,Hành chính,Biến phí,Mua đồ hành chính,exact_match
12,2023,1000000.0,1294 gth 1569,3. Chi phí quản lý doanh nghiệp,Hành chính,Biến phí,Mua đồ hành chính,exact_match
12,2023,400000.0,hàm duy trì,3. Chi phí quản lý doanh nghiệp,Hành chính,Biến phí,Mua đồ hành chính,exact_match
12,2023,1250000.0,Nhậu tiếp khách,6. Chi phí khác,Tiếp khách phòng khám,Biến phí,tiếp khách,exact_match
12,2023,611000.0,hộp đựng hàm duy trì,3. Chi phí quản lý doanh nghiệp,Hành chính,Biến phí,Mua đồ hành chính,exact_match
12,2023,1333333.0,Chi phí đào tạo telesale,4. Chi phí nhân sự,Đào tạo nhân sự,Biến phí,Đào tạo,exact_match
12,2023,630000.0,thay đầu cvr,3. Chi phí quản lý doanh nghiệp,Hành chính,Biến phí,Mua đồ hành chính,exact_match
12,2023,952000.0,vpp,3. Chi phí quản lý doanh nghiệp,Hành chính,Biến phí,Mua đồ hành chính,exact_match
12,2023,210000.0,in bảng tên BS teennie,3. Chi phí quản lý doanh nghiệp,Hành chính,Biến phí,Mua đồ hành chính,exact_match
12,2023,150000.0,in hs bệnh án,3. Chi phí quản lý doanh nghiệp,Hành chính,Biến phí,Mua đồ hành chính,exact_match
12,2023,150000.0,bảng wc,3. Chi phí quản lý doanh nghiệp,Hành chính,Biến phí,Mua đồ hành chính,exact_match
12,2023,1625000.0,khung tranh teennie,3. Chi phí quản lý doanh nghiệp,Hành chính,Biến phí,Mua đồ hành chính,exact_match
12,2023,2280000.0,tiền bãi xe nv T12,3. Chi phí quản lý doanh nghiệp,Hành chính,Biến phí,Mua đồ hành chính,exact_match
12,2023,130000.0,sửa tăm nước cho khách,3. Chi phí quản lý doanh nghiệp,Hành chính,Biến phí,Mua đồ hành chính,exact_match
12,2023,55000.0,thưởng trà sữa nv,3. Chi phí quản lý doanh nghiệp,Hành chính,Biến phí,Mua đồ hành chính,exact_match
12,2023,200000.0,hotline sale teennie,3. Chi phí quản lý doanh nghiệp,Hành chính,Biến phí,Mua đồ hành chính,exact_match
12,2023,1666667.0,cho phường 9,3. Chi phí quản lý doanh nghiệp,Hành chính,Biến phí,Mua đồ hành chính,exact_match
12,2023,1356000.0,bảng giá tee,3. Chi phí quản lý doanh nghiệp,Hành chính,Biến phí,Mua đồ hành chính,exact_match
12,2023,1410000.0,hộp quà tee,3. Chi phí quản lý doanh nghiệp,Hành chính,Biến phí,Mua đồ hành chính,exact_match
12,2023,3948799.0,phí cà thẻ T12,3. Chi phí quản lý doanh nghiệp,Hành chính,Biến phí,Mua đồ hành chính,exact_match
12,2023,944667.0,tiền chè hoa trái cây cúng t12/23,3. Chi phí quản lý doanh nghiệp,Hành chính,Biến phí,Mua đồ hành chính,exact_match
12,2023,8001333.0,"tiền  suôi, nc bình, tinh dầu, đồ tạp vụ T12",3. Chi phí quản lý doanh nghiệp,Hành chính,Biến phí,Mua đồ hành chính,exact_match
12,2023,1833333.0,khách xem pt,3. Chi phí quản lý doanh nghiệp,Hành chính,Biến phí,Mua đồ hành chính,exact_match
12,2023,331667.0,mua đồ cúng giải hạn cho Phòng khám,3. Chi phí quản lý doanh nghiệp,Hành chính,Biến phí,Mua đồ hành chính,exact_match
12,2023,134667.0,nước uống 19l cho VP,3. Chi phí quản lý doanh nghiệp,Hành chính,Biến phí,Mua đồ hành chính,exact_match
12,2023,320000.0,mua nước bù khoáng cho bảo vệ,3. Chi phí quản lý doanh nghiệp,Hành chính,Biến phí,Mua đồ hành chính,exact_match
12,2023,472000.0,mua VPP cho lễ tân,3. Chi phí quản lý doanh nghiệp,Hành chính,Biến phí,Mua đồ hành chính,exact_match
12,2023,660000.0,in lại sốc phản vệ cho PK,3. Chi phí quản lý doanh nghiệp,Hành chính,Biến phí,Mua đồ hành chính,exact_match
12,2023,330000.0,mua cục sạc laptop cho tele (sạc của Yến bị hỏng),3. Chi phí quản lý doanh nghiệp,Hành chính,Biến phí,Mua đồ hành chính,exact_match
12,2023,600000.0,thay CB và cục nguồn điện VP,3. Chi phí quản lý doanh nghiệp,Hành chính,Biến phí,Mua đồ hành chính,exact_match
12,2023,200000.0,vệ sinh máy lạnh văn phòng,3. Chi phí quản lý doanh nghiệp,Hành chính,Biến phí,Mua đồ hành chính,exact_match
12,2023,1167000.0,in ấn,3. Chi phí quản lý doanh nghiệp,Hành chính,Biến phí,Mua đồ hành chính,exact_match
12,2023,154000.0,mua dù cho bảo vệ,3. Chi phí quản lý doanh nghiệp,Hành chính,Biến phí,Mua đồ hành chính,exact_match
12,2023,235000000.0,Marketing,2. Chi phí bán hàng,Marketing chạy quảng cáo,Biến phí,Marketing chạy Quảng cáo,exact_match
12,2023,91462500.0,Số 5 kỳ Đồng,3. Chi phí quản lý doanh nghiệp,Thuê mặt bằng,Định phí,Chi phí Mặt bằng,exact_match
12,2023,9674667.0,Điện kỳ đồng,3. Chi phí quản lý doanh nghiệp,"Điện, nước, wifi",Biến phí,Điện + Nước,exact_match
12,2023,1932549.0,Nước kỳ đồng t11,3. Chi phí quản lý doanh nghiệp,"Điện, nước, wifi",Biến phí,Điện + Nước,exact_match
12,2023,21470720.0,BH NV,4. Chi phí nhân sự,Bảo hiểm,Định phí,Bảo hiểm,exact_match
12,2023,22000000.0,bằng BS Huân,3. Chi phí quản lý doanh nghiệp,Thuê bằng bác sĩ,Định phí,Thuê bằng,exact_match
12,2023,172800000.0,luong BS,4. Chi phí nhân sự,Lương cố định bộ phận văn phòng,Định phí,Lương,exact_match
12,2023,459529398.0,% BS,4. Chi phí nhân sự,Thưởng KPI,Biến phí,KPI,exact_match
12,2023,179394965.0,lương các bp khác,4. Chi phí nhân sự,Lương cố định bộ phận văn phòng,Định phí,Lương,exact_match
12,2023,77405350.0,% các bp khác,4. Chi phí nhân sự,Thưởng KPI,Biến phí,KPI,exact_match
12,2023,2560000.0,vật liệu teennie,1. Giá vốn hàng bán,Vật tư tiêu hao,Biến phí,Tiền vật liệu,exact_match
12,2023,330000.0,sáp nk,1. Giá vốn hàng bán,Vật tư tiêu hao,Biến phí,Tiền vật liệu,exact_match
12,2023,50158000.0,công nợ morelli y10+11,1. Giá vốn hàng bán,Vật tư tiêu hao,Biến phí,Tiền vật liệu,exact_match
12,2023,14025000.0,"bộ pt, kềm, dd rửa tay",1. Giá vốn hàng bán,Vật tư tiêu hao,Biến phí,Tiền vật liệu,exact_match
12,2023,6250000.0,thun teennie,1. Giá vốn hàng bán,Vật tư tiêu hao,Biến phí,Tiền vật liệu,exact_match
12,2023,6600000.0,mua kềm,1. Giá vốn hàng bán,Vật tư tiêu hao,Biến phí,Tiền vật liệu,exact_match
12,2023,9180000.0,mắc cài,1. Giá vốn hàng bán,Vật tư tiêu hao,Biến phí,Tiền vật liệu,exact_match
12,2023,28626000.0,Thanh Ngọc T11,1. Giá vốn hàng bán,Vật tư tiêu hao,Biến phí,Tiền vật liệu,exact_match
12,2023,85300000.0,khí cụ T9-12,1. Giá vốn hàng bán,Vật tư tiêu hao,Biến phí,Tiền vật liệu,exact_match
12,2023,18000000.0,máy hấp,6. Chi phí khác,Mua sắm tài sản,Biến phí,Mua sắm tài sản,exact_match
12,2023,5300000.0,Máy đóng gói dụng cụ,6. Chi phí khác,Mua sắm tài sản,Biến phí,Mua sắm tài sản,exact_match
01,2024,0.0,Tổng hợp,3. Chi phí quản lý doanh nghiệp,Hành chính,Biến phí,Mua đồ hành chính,exact_match
01,2024,205000000.0,Marketing,2. Chi phí bán hàng,Marketing chạy quảng cáo,Biến phí,Marketing chạy Quảng cáo,exact_match
01,2024,91575000.0,Số 5 kỳ Đồng,3. Chi phí quản lý doanh nghiệp,Thuê mặt bằng,Định phí,Chi phí Mặt bằng,exact_match
01,2024,14611667.0,Điện kỳ đồng,3. Chi phí quản lý doanh nghiệp,"Điện, nước, wifi",Biến phí,Điện + Nước,exact_match
01,2024,134960633.0,Hành chính chung,3. Chi phí quản lý doanh nghiệp,Hành chính,Biến phí,Mua đồ hành chính,exact_match
01,2024,21470720.0,BH NV,4. Chi phí nhân sự,Bảo hiểm,Định phí,Bảo hiểm,exact_match
01,2024,22000000.0,bằng BS Huân,3. Chi phí quản lý doanh nghiệp,Thuê bằng bác sĩ,Định phí,Thuê bằng,exact_match
01,2024,8097333.0,thuê vp,3. Chi phí quản lý doanh nghiệp,Thuê mặt bằng,Định phí,Chi phí Mặt bằng,exact_match
01,2024,9000000.0,"Thuê bằng điều dưỡng cô Châu T1,2,3",3. Chi phí quản lý doanh nghiệp,Thuê bằng bác sĩ,Định phí,Thuê bằng,exact_match
01,2024,816667.0,wf,3. Chi phí quản lý doanh nghiệp,Hành chính,Biến phí,Mua đồ hành chính,exact_match
01,2024,2333333.0,tiền xe nv t1,3. Chi phí quản lý doanh nghiệp,"Thuê xe, bãi xe",Định phí,Tiền thuê xe,exact_match
01,2024,136930000.0,lương bs,4. Chi phí nhân sự,Lương cố định bộ phận văn phòng,Định phí,Lương,exact_match
01,2024,418857023.0,%bs,4. Chi phí nhân sự,Thưởng KPI,Biến phí,KPI,exact_match
01,2024,221899765.0,lương nv,4. Chi phí nhân sự,Lương cố định bộ phận văn phòng,Định phí,Lương,exact_match
01,2024,99379314.0,% nv,4. Chi phí nhân sự,Thưởng KPI,Biến phí,KPI,exact_match
01,2024,6604000.0,vật liệu chỉnh nha(có kềm),1. Giá vốn hàng bán,Vật tư tiêu hao,Biến phí,Tiền vật liệu,exact_match
01,2024,4200000.0,kềm bẻ dây cung,1. Giá vốn hàng bán,Vật tư tiêu hao,Biến phí,Tiền vật liệu,exact_match
01,2024,15150000.0,thun,1. Giá vốn hàng bán,Vật tư tiêu hao,Biến phí,Tiền vật liệu,exact_match
01,2024,58336500.0,Vật liệu morille t12/23,1. Giá vốn hàng bán,Vật tư tiêu hao,Biến phí,Tiền vật liệu,exact_match
01,2024,5760000.0,thun,1. Giá vốn hàng bán,Vật tư tiêu hao,Biến phí,Tiền vật liệu,exact_match
01,2024,35616700.0,Mua khâu,1. Giá vốn hàng bán,Vật tư tiêu hao,Biến phí,Tiền vật liệu,exact_match
01,2024,32865000.0,Vật liệu Thanh Ngọc T12/23,1. Giá vốn hàng bán,Vật tư tiêu hao,Biến phí,Tiền vật liệu,exact_match
01,2024,12600000.0,khis cụ t1/24,1. Giá vốn hàng bán,Vật tư tiêu hao,Biến phí,Tiền vật liệu,exact_match
01,2024,7237269.0,Thưởng cuối năm,6. Chi phí khác,Thưởng tổng cuối năm,Định phí,Quỹ thưởng tổng cuối năm,exact_match
01,2024,11111111.0,lễ tất niên,6. Chi phí khác,Thưởng tổng cuối năm,Định phí,Quỹ thưởng tổng cuối năm,exact_match
01,2024,0.0,Tài sản,6. Chi phí khác,Mua sắm tài sản,Biến phí,Mua sắm tài sản,exact_match
02,2024,0.0,Tổng hợp,3. Chi phí quản lý doanh nghiệp,Hành chính,Biến phí,Mua đồ hành chính,exact_match
02,2024,37180335.0,Hành chính chung,3. Chi phí quản lý doanh nghiệp,Hành chính,Biến phí,Mua đồ hành chính,exact_match
02,2024,1000000.0,675 gth 1681,2. Chi phí bán hàng,Marketing chạy quảng cáo,Biến phí,Marketing chạy Quảng cáo,exact_match
02,2024,1780000.0,"hộp quà+túi Teennie, in logo dán hộp quà+hình nghẹ sĩ, in bằng tốt nghiêph",2. Chi phí bán hàng,Marketing chạy quảng cáo,Biến phí,Marketing chạy Quảng cáo,exact_match
02,2024,6686666.0,Hạt điều tặng khách+tiền nem+tiền ship quà+thịt rừng tặng sếp,2. Chi phí bán hàng,Marketing chạy quảng cáo,Biến phí,Marketing chạy Quảng cáo,exact_match
02,2024,5416667.0,khách xem phong thuỷ,2. Chi phí bán hàng,Marketing chạy quảng cáo,Biến phí,Marketing chạy Quảng cáo,exact_match
02,2024,2637676.0,phí cà thẻ T2,6. Chi phí khác,Phí cà thẻ,Biến phí,Phí cà thẻ,exact_match
02,2024,175000000.0,nạp qc,2. Chi phí bán hàng,Marketing chạy quảng cáo,Biến phí,Marketing chạy Quảng cáo,exact_match
02,2024,11000000.0,SEO web,2. Chi phí bán hàng,Marketing chạy quảng cáo,Biến phí,Marketing chạy Quảng cáo,exact_match
02,2024,92100000.0,Số 5 kỳ Đồng,3. Chi phí quản lý doanh nghiệp,Thuê mặt bằng,Định phí,Chi phí Mặt bằng,exact_match
02,2024,17658693.0,Điện kỳ đồng,3. Chi phí quản lý doanh nghiệp,"Điện, nước, wifi",Biến phí,Điện + Nước,exact_match
02,2024,1361676.0,Nước kỳ đồng T1,3. Chi phí quản lý doanh nghiệp,"Điện, nước, wifi",Biến phí,Điện + Nước,exact_match
02,2024,21470720.0,BH NV( 7.045.080 ),4. Chi phí nhân sự,Bảo hiểm,Định phí,Bảo hiểm,exact_match
02,2024,22000000.0,bằng BS Huân,3. Chi phí quản lý doanh nghiệp,Thuê bằng bác sĩ,Định phí,Thuê bằng,exact_match
02,2024,7867333.0,thuê vp,3. Chi phí quản lý doanh nghiệp,Thuê mặt bằng,Định phí,Chi phí Mặt bằng,exact_match
02,2024,715000.0,wf,3. Chi phí quản lý doanh nghiệp,Hành chính,Biến phí,Mua đồ hành chính,exact_match
02,2024,1462765.0,Nước kỳ đồng T2,3. Chi phí quản lý doanh nghiệp,"Điện, nước, wifi",Biến phí,Điện + Nước,exact_match
02,2024,5700000.0,"(đô thị 2, TCAP 1, PCA 1, giao thông2)",3. Chi phí quản lý doanh nghiệp,Hành chính,Biến phí,Mua đồ hành chính,exact_match
02,2024,1000000.0,"Cho thuế hàng tháng (t1,2,3)",3. Chi phí quản lý doanh nghiệp,Hành chính,Biến phí,Mua đồ hành chính,exact_match
02,2024,99597895.0,lương bs,4. Chi phí nhân sự,Lương cố định bộ phận văn phòng,Định phí,Lương,exact_match
02,2024,262272235.0,%bs,4. Chi phí nhân sự,Thưởng KPI,Biến phí,KPI,exact_match
02,2024,202157609.0,lương nv,4. Chi phí nhân sự,Lương cố định bộ phận văn phòng,Định phí,Lương,exact_match
02,2024,40929313.0,% nv,4. Chi phí nhân sự,Thưởng KPI,Biến phí,KPI,exact_match
02,2024,15000000.0,vít chỉnh nha,1. Giá vốn hàng bán,Vật tư tiêu hao,Biến phí,Tiền vật liệu,exact_match
02,2024,5176000.0,vật tư Teennie,1. Giá vốn hàng bán,Vật tư tiêu hao,Biến phí,Tiền vật liệu,exact_match
02,2024,880000.0,lò xo,1. Giá vốn hàng bán,Vật tư tiêu hao,Biến phí,Tiền vật liệu,exact_match
02,2024,36750000.0,100 tặng 20b mắc cài,1. Giá vốn hàng bán,Vật tư tiêu hao,Biến phí,Tiền vật liệu,exact_match
02,2024,965000.0,nhựa hàm duy trì,1. Giá vốn hàng bán,Vật tư tiêu hao,Biến phí,Tiền vật liệu,exact_match
02,2024,405000.0,khay tinh chỉnh,1. Giá vốn hàng bán,Vật tư tiêu hao,Biến phí,Tiền vật liệu,exact_match
02,2024,28635000.0,Thanh Ngọc T1,1. Giá vốn hàng bán,Vật tư tiêu hao,Biến phí,Tiền vật liệu,exact_match
02,2024,5511667.0,mua máy in+ổ cứng,6. Chi phí khác,Mua sắm tài sản,Biến phí,Mua sắm tài sản,exact_match
02,2024,1650000.0,mua xe đẩy,6. Chi phí khác,Mua sắm tài sản,Biến phí,Mua sắm tài sản,exact_match
02,2024,11111111.0,Trích quỹ tất niên,6. Chi phí khác,Thưởng tổng cuối năm,Định phí,Quỹ thưởng tổng cuối năm,exact_match
02,2024,4000000.0,anh Quang và anh Hiền đi học,4. Chi phí nhân sự,"Thưởng nóng, liên hoan",Biến phí,Tiền thưởng nóng + liên hoan,exact_match
03,2024,0.0,Tổng hợp,3. Chi phí quản lý doanh nghiệp,Hành chính,Biến phí,Mua đồ hành chính,exact_match
03,2024,38806066.0,Hành chính chung,3. Chi phí quản lý doanh nghiệp,Hành chính,Biến phí,Mua đồ hành chính,exact_match
03,2024,88000.0,nón bh mẫu,2. Chi phí bán hàng,Marketing chạy quảng cáo,Biến phí,Marketing chạy Quảng cáo,exact_match
03,2024,34727000.0,MTN,2. Chi phí bán hàng,Marketing chạy quảng cáo,Biến phí,Marketing chạy Quảng cáo,exact_match
